,test_day,model,hour,feature,importance,importance_type,importance_std
8332,2021-03-23 09:00:00,Neural Network,9,Other Production FC [MWh],0.11673300424181951,permutation_importance_train,0.005727740956431982
8333,2021-03-23 09:00:00,Neural Network,9,Day Ahead Price [EUR/MWh],0.6549256776104061,permutation_importance_train,0.013674520235288076
8334,2021-03-23 09:00:00,Neural Network,9,German_holiday,0.008254908050050278,permutation_importance_train,0.0010513310885853237
8335,2021-03-23 09:00:00,Neural Network,9,Luxembourg_holiday,0.01609747877733837,permutation_importance_train,0.0012100996343071954
8336,2021-03-23 09:00:00,Neural Network,9,weekday,0.03682255567782561,permutation_importance_train,0.0030020098453929916
8337,2021-03-23 09:00:00,Neural Network,9,hour,0.0,permutation_importance_train,0.0
8338,2021-03-23 09:00:00,Neural Network,9,month,0.12149555410670318,permutation_importance_train,0.00869540832243982
8339,2021-03-23 09:00:00,Neural Network,9,year,0.087099051012586,permutation_importance_train,0.004854271723631487
8340,2021-03-23 09:00:00,Naive,9,Total Load FC [MWh],,not_applicable,
8341,2021-03-23 09:00:00,Naive,9,Wind Offshore Production FC [MWh],,not_applicable,
8342,2021-03-23 09:00:00,Naive,9,Wind Onshore Production FC [MWh],,not_applicable,
8343,2021-03-23 09:00:00,Naive,9,Photovoltaik Production FC [MWh],,not_applicable,
8344,2021-03-23 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
8345,2021-03-23 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
8346,2021-03-23 09:00:00,Naive,9,German_holiday,,not_applicable,
8347,2021-03-23 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
8348,2021-03-23 09:00:00,Naive,9,weekday,,not_applicable,
8349,2021-03-23 09:00:00,Naive,9,hour,,not_applicable,
8350,2021-03-23 09:00:00,Naive,9,month,,not_applicable,
8351,2021-03-23 09:00:00,Naive,9,year,,not_applicable,
8352,2021-03-24 09:00:00,Decision Tree,9,Total Load FC [MWh],8.451028196379297e-05,tree_feature_importance,
8353,2021-03-24 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],3.119210563628129e-05,tree_feature_importance,
8354,2021-03-24 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],2.411699191394815e-05,tree_feature_importance,
8355,2021-03-24 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],3.189363800690208e-05,tree_feature_importance,
8356,2021-03-24 09:00:00,Decision Tree,9,Other Production FC [MWh],0.00010616305835283403,tree_feature_importance,
8357,2021-03-24 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9995902196535185,tree_feature_importance,
8358,2021-03-24 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
8359,2021-03-24 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
8360,2021-03-24 09:00:00,Decision Tree,9,weekday,9.43762558667799e-06,tree_feature_importance,
8361,2021-03-24 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
8362,2021-03-24 09:00:00,Decision Tree,9,month,0.00012246664502091762,tree_feature_importance,
8363,2021-03-24 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
8364,2021-03-24 09:00:00,Random Forest,9,Total Load FC [MWh],0.00015128643469645986,tree_feature_importance,
8365,2021-03-24 09:00:00,Random Forest,9,Wind Offshore Production FC [MWh],0.0001418745768104309,tree_feature_importance,
8366,2021-03-24 09:00:00,Random Forest,9,Wind Onshore Production FC [MWh],0.000151355993286347,tree_feature_importance,
8367,2021-03-24 09:00:00,Random Forest,9,Photovoltaik Production FC [MWh],0.0001788908866381677,tree_feature_importance,
8368,2021-03-24 09:00:00,Random Forest,9,Other Production FC [MWh],0.0005212314942335608,tree_feature_importance,
8369,2021-03-24 09:00:00,Random Forest,9,Day Ahead Price [EUR/MWh],0.9986835400452809,tree_feature_importance,
8370,2021-03-24 09:00:00,Random Forest,9,German_holiday,3.019462964358214e-06,tree_feature_importance,
8371,2021-03-24 09:00:00,Random Forest,9,Luxembourg_holiday,3.91806194055228e-06,tree_feature_importance,
8372,2021-03-24 09:00:00,Random Forest,9,weekday,7.6866046554513e-05,tree_feature_importance,
8373,2021-03-24 09:00:00,Random Forest,9,hour,0.0,tree_feature_importance,
8374,2021-03-24 09:00:00,Random Forest,9,month,6.72539715709915e-05,tree_feature_importance,
8375,2021-03-24 09:00:00,Random Forest,9,year,2.0763026023713635e-05,tree_feature_importance,
8376,2021-03-24 09:00:00,Neural Network,9,Total Load FC [MWh],0.11677031994285887,permutation_importance_train,0.008593475856140278
8377,2021-03-24 09:00:00,Neural Network,9,Wind Offshore Production FC [MWh],0.03487451994022402,permutation_importance_train,0.0033822740820288145
8378,2021-03-24 09:00:00,Neural Network,9,Wind Onshore Production FC [MWh],0.06622981760019635,permutation_importance_train,0.005281721035754979
8379,2021-03-24 09:00:00,Neural Network,9,Photovoltaik Production FC [MWh],0.06995978698374772,permutation_importance_train,0.0033596135718011256
8380,2021-03-24 09:00:00,Neural Network,9,Other Production FC [MWh],0.09580706319367589,permutation_importance_train,0.0063036817187916705
8381,2021-03-24 09:00:00,Neural Network,9,Day Ahead Price [EUR/MWh],0.6713928002992166,permutation_importance_train,0.011757949138470879
8382,2021-03-24 09:00:00,Neural Network,9,German_holiday,0.008652984231159252,permutation_importance_train,0.0019752970309604217
8383,2021-03-24 09:00:00,Neural Network,9,Luxembourg_holiday,0.015523018701320501,permutation_importance_train,0.0020852011628887082
8384,2021-03-24 09:00:00,Neural Network,9,weekday,0.03209269767723188,permutation_importance_train,0.003372644313242951
8385,2021-03-24 09:00:00,Neural Network,9,hour,0.0,permutation_importance_train,0.0
8386,2021-03-24 09:00:00,Neural Network,9,month,0.11288700884009559,permutation_importance_train,0.0070479030648200455
8387,2021-03-24 09:00:00,Neural Network,9,year,0.08846031280817909,permutation_importance_train,0.00426464187469596
8388,2021-03-24 09:00:00,Naive,9,Total Load FC [MWh],,not_applicable,
8389,2021-03-24 09:00:00,Naive,9,Wind Offshore Production FC [MWh],,not_applicable,
8390,2021-03-24 09:00:00,Naive,9,Wind Onshore Production FC [MWh],,not_applicable,
8391,2021-03-24 09:00:00,Naive,9,Photovoltaik Production FC [MWh],,not_applicable,
8392,2021-03-24 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
8393,2021-03-24 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
8394,2021-03-24 09:00:00,Naive,9,German_holiday,,not_applicable,
8395,2021-03-24 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
8396,2021-03-24 09:00:00,Naive,9,weekday,,not_applicable,
8397,2021-03-24 09:00:00,Naive,9,hour,,not_applicable,
8398,2021-03-24 09:00:00,Naive,9,month,,not_applicable,
8399,2021-03-24 09:00:00,Naive,9,year,,not_applicable,
8400,2021-03-25 09:00:00,Decision Tree,9,Total Load FC [MWh],0.0001095945038593853,tree_feature_importance,
8401,2021-03-25 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],6.459576884849725e-05,tree_feature_importance,
8402,2021-03-25 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],2.4200515296244245e-05,tree_feature_importance,
8403,2021-03-25 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],3.2004093926511324e-05,tree_feature_importance,
8404,2021-03-25 09:00:00,Decision Tree,9,Other Production FC [MWh],7.251694666979561e-05,tree_feature_importance,
8405,2021-03-25 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9995713366572752,tree_feature_importance,
8406,2021-03-25 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
8407,2021-03-25 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
8408,2021-03-25 09:00:00,Decision Tree,9,weekday,9.470310525689297e-06,tree_feature_importance,
8409,2021-03-25 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
8410,2021-03-25 09:00:00,Decision Tree,9,month,0.00011628120359842018,tree_feature_importance,
8411,2021-03-25 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
8412,2021-03-25 09:00:00,Random Forest,9,Total Load FC [MWh],0.000172941556561515,tree_feature_importance,
8413,2021-03-25 09:00:00,Random Forest,9,Wind Offshore Production FC [MWh],0.00016032041626196574,tree_feature_importance,
8414,2021-03-25 09:00:00,Random Forest,9,Wind Onshore Production FC [MWh],0.00012392131597652092,tree_feature_importance,
8415,2021-03-25 09:00:00,Random Forest,9,Photovoltaik Production FC [MWh],0.00020375074923192972,tree_feature_importance,
8416,2021-03-25 09:00:00,Random Forest,9,Other Production FC [MWh],0.0004542419547199625,tree_feature_importance,
8417,2021-03-25 09:00:00,Random Forest,9,Day Ahead Price [EUR/MWh],0.9986965109972551,tree_feature_importance,
8418,2021-03-25 09:00:00,Random Forest,9,German_holiday,5.761100642272658e-06,tree_feature_importance,
8419,2021-03-25 09:00:00,Random Forest,9,Luxembourg_holiday,1.3060726726107216e-06,tree_feature_importance,
8420,2021-03-25 09:00:00,Random Forest,9,weekday,8.052962805703024e-05,tree_feature_importance,
8421,2021-03-25 09:00:00,Random Forest,9,hour,0.0,tree_feature_importance,
8422,2021-03-25 09:00:00,Random Forest,9,month,8.152458716741738e-05,tree_feature_importance,
8423,2021-03-25 09:00:00,Random Forest,9,year,1.919162145372528e-05,tree_feature_importance,
8424,2021-03-25 09:00:00,Neural Network,9,Total Load FC [MWh],0.1270955631821729,permutation_importance_train,0.006163004992737804
8425,2021-03-25 09:00:00,Neural Network,9,Wind Offshore Production FC [MWh],0.041105434755487745,permutation_importance_train,0.00324856822113718
8426,2021-03-25 09:00:00,Neural Network,9,Wind Onshore Production FC [MWh],0.06641233800645818,permutation_importance_train,0.0036798611417224836
8427,2021-03-25 09:00:00,Neural Network,9,Photovoltaik Production FC [MWh],0.06340085995792308,permutation_importance_train,0.006238378924303725
8428,2021-03-25 09:00:00,Neural Network,9,Other Production FC [MWh],0.09478098836463203,permutation_importance_train,0.005449342143970549
8429,2021-03-25 09:00:00,Neural Network,9,Day Ahead Price [EUR/MWh],0.6438295909168885,permutation_importance_train,0.020579775024449565
8430,2021-03-25 09:00:00,Neural Network,9,German_holiday,0.008012048747014711,permutation_importance_train,0.002011703358280133
8431,2021-03-25 09:00:00,Neural Network,9,Luxembourg_holiday,0.014657546172591652,permutation_importance_train,0.0018329998933918237
8432,2021-03-25 09:00:00,Neural Network,9,weekday,0.037726894722424485,permutation_importance_train,0.0031444885986736566
8433,2021-03-25 09:00:00,Neural Network,9,hour,0.0,permutation_importance_train,0.0
8434,2021-03-25 09:00:00,Neural Network,9,month,0.12603939574460243,permutation_importance_train,0.006826986885919413
8435,2021-03-25 09:00:00,Neural Network,9,year,0.09046230595879441,permutation_importance_train,0.006258522142390794
8436,2021-03-25 09:00:00,Naive,9,Total Load FC [MWh],,not_applicable,
8437,2021-03-25 09:00:00,Naive,9,Wind Offshore Production FC [MWh],,not_applicable,
8438,2021-03-25 09:00:00,Naive,9,Wind Onshore Production FC [MWh],,not_applicable,
8439,2021-03-25 09:00:00,Naive,9,Photovoltaik Production FC [MWh],,not_applicable,
8440,2021-03-25 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
8441,2021-03-25 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
8442,2021-03-25 09:00:00,Naive,9,German_holiday,,not_applicable,
8443,2021-03-25 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
8444,2021-03-25 09:00:00,Naive,9,weekday,,not_applicable,
8445,2021-03-25 09:00:00,Naive,9,hour,,not_applicable,
8446,2021-03-25 09:00:00,Naive,9,month,,not_applicable,
8447,2021-03-25 09:00:00,Naive,9,year,,not_applicable,
8448,2021-03-26 09:00:00,Decision Tree,9,Total Load FC [MWh],7.557605896312487e-05,tree_feature_importance,
8449,2021-03-26 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],7.086407010444856e-05,tree_feature_importance,
8450,2021-03-26 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],2.4366998236542977e-05,tree_feature_importance,
8451,2021-03-26 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],3.434748349290161e-05,tree_feature_importance,
8452,2021-03-26 09:00:00,Decision Tree,9,Other Production FC [MWh],7.917124555304227e-05,tree_feature_importance,
8453,2021-03-26 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9995924762417384,tree_feature_importance,
8454,2021-03-26 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
8455,2021-03-26 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
8456,2021-03-26 09:00:00,Decision Tree,9,weekday,9.454453765551578e-06,tree_feature_importance,
8457,2021-03-26 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
8458,2021-03-26 09:00:00,Decision Tree,9,month,0.00011374344814589486,tree_feature_importance,
8459,2021-03-26 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
8460,2021-03-26 09:00:00,Random Forest,9,Total Load FC [MWh],0.00015974405273675506,tree_feature_importance,
8461,2021-03-26 09:00:00,Random Forest,9,Wind Offshore Production FC [MWh],0.00017777735494038037,tree_feature_importance,
8462,2021-03-26 09:00:00,Random Forest,9,Wind Onshore Production FC [MWh],0.00018079808345309846,tree_feature_importance,
8463,2021-03-26 09:00:00,Random Forest,9,Photovoltaik Production FC [MWh],0.0002226779087084379,tree_feature_importance,
8464,2021-03-26 09:00:00,Random Forest,9,Other Production FC [MWh],0.00046988278236977945,tree_feature_importance,
8465,2021-03-26 09:00:00,Random Forest,9,Day Ahead Price [EUR/MWh],0.9985996036406796,tree_feature_importance,
8466,2021-03-26 09:00:00,Random Forest,9,German_holiday,7.676007891348943e-06,tree_feature_importance,
8467,2021-03-26 09:00:00,Random Forest,9,Luxembourg_holiday,3.8177342740844715e-06,tree_feature_importance,
8468,2021-03-26 09:00:00,Random Forest,9,weekday,8.614484344840391e-05,tree_feature_importance,
8469,2021-03-26 09:00:00,Random Forest,9,hour,0.0,tree_feature_importance,
8470,2021-03-26 09:00:00,Random Forest,9,month,7.604924513422405e-05,tree_feature_importance,
8471,2021-03-26 09:00:00,Random Forest,9,year,1.5828346363932596e-05,tree_feature_importance,
8472,2021-03-26 09:00:00,Neural Network,9,Total Load FC [MWh],0.13230093578076535,permutation_importance_train,0.005616141789737286
8473,2021-03-26 09:00:00,Neural Network,9,Wind Offshore Production FC [MWh],0.03669414478166459,permutation_importance_train,0.00325122041692877
8474,2021-03-26 09:00:00,Neural Network,9,Wind Onshore Production FC [MWh],0.06817619472119116,permutation_importance_train,0.00401571061294763
8475,2021-03-26 09:00:00,Neural Network,9,Photovoltaik Production FC [MWh],0.06517555759254355,permutation_importance_train,0.005046189092967462
8476,2021-03-26 09:00:00,Neural Network,9,Other Production FC [MWh],0.0998872261934701,permutation_importance_train,0.005863083244049119
8477,2021-03-26 09:00:00,Neural Network,9,Day Ahead Price [EUR/MWh],0.6883940794890321,permutation_importance_train,0.022126402924353618
8478,2021-03-26 09:00:00,Neural Network,9,German_holiday,0.010013415532184117,permutation_importance_train,0.0017329705162865278
8479,2021-03-26 09:00:00,Neural Network,9,Luxembourg_holiday,0.014431414123461942,permutation_importance_train,0.0036189972177858897
8480,2021-03-26 09:00:00,Neural Network,9,weekday,0.03989404722292265,permutation_importance_train,0.004027067254083004
8481,2021-03-26 09:00:00,Neural Network,9,hour,0.0,permutation_importance_train,0.0
8482,2021-03-26 09:00:00,Neural Network,9,month,0.12036495742804645,permutation_importance_train,0.005226464177213111
8483,2021-03-26 09:00:00,Neural Network,9,year,0.08703295288094895,permutation_importance_train,0.006075832990374624
8484,2021-03-26 09:00:00,Naive,9,Total Load FC [MWh],,not_applicable,
8485,2021-03-26 09:00:00,Naive,9,Wind Offshore Production FC [MWh],,not_applicable,
8486,2021-03-26 09:00:00,Naive,9,Wind Onshore Production FC [MWh],,not_applicable,
8487,2021-03-26 09:00:00,Naive,9,Photovoltaik Production FC [MWh],,not_applicable,
8488,2021-03-26 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
8489,2021-03-26 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
8490,2021-03-26 09:00:00,Naive,9,German_holiday,,not_applicable,
8491,2021-03-26 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
8492,2021-03-26 09:00:00,Naive,9,weekday,,not_applicable,
8493,2021-03-26 09:00:00,Naive,9,hour,,not_applicable,
8494,2021-03-26 09:00:00,Naive,9,month,,not_applicable,
8495,2021-03-26 09:00:00,Naive,9,year,,not_applicable,
8496,2021-03-27 09:00:00,Decision Tree,9,Total Load FC [MWh],7.580016381607579e-05,tree_feature_importance,
8497,2021-03-27 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],3.773574885778485e-05,tree_feature_importance,
8498,2021-03-27 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],2.443925342728559e-05,tree_feature_importance,
8499,2021-03-27 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],3.3124380155937644e-05,tree_feature_importance,
8500,2021-03-27 09:00:00,Decision Tree,9,Other Production FC [MWh],7.940601117308915e-05,tree_feature_importance,
8501,2021-03-27 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9995925927695891,tree_feature_importance,
8502,2021-03-27 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
8503,2021-03-27 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
8504,2021-03-27 09:00:00,Decision Tree,9,weekday,9.482488952879678e-06,tree_feature_importance,
8505,2021-03-27 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
8506,2021-03-27 09:00:00,Decision Tree,9,month,0.00014741918402757167,tree_feature_importance,
8507,2021-03-27 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
8508,2021-03-27 09:00:00,Random Forest,9,Total Load FC [MWh],0.0001634449250912154,tree_feature_importance,
8509,2021-03-27 09:00:00,Random Forest,9,Wind Offshore Production FC [MWh],0.0001341899360147355,tree_feature_importance,
8510,2021-03-27 09:00:00,Random Forest,9,Wind Onshore Production FC [MWh],0.00013713491357410663,tree_feature_importance,
8511,2021-03-27 09:00:00,Random Forest,9,Photovoltaik Production FC [MWh],0.00018018705748261085,tree_feature_importance,
8512,2021-03-27 09:00:00,Random Forest,9,Other Production FC [MWh],0.0005359345749762743,tree_feature_importance,
8513,2021-03-27 09:00:00,Random Forest,9,Day Ahead Price [EUR/MWh],0.9986677208531637,tree_feature_importance,
8514,2021-03-27 09:00:00,Random Forest,9,German_holiday,1.496439700147956e-06,tree_feature_importance,
8515,2021-03-27 09:00:00,Random Forest,9,Luxembourg_holiday,3.2012480217137777e-06,tree_feature_importance,
8516,2021-03-27 09:00:00,Random Forest,9,weekday,7.478413467697853e-05,tree_feature_importance,
8517,2021-03-27 09:00:00,Random Forest,9,hour,0.0,tree_feature_importance,
8518,2021-03-27 09:00:00,Random Forest,9,month,8.581643072373232e-05,tree_feature_importance,
8519,2021-03-27 09:00:00,Random Forest,9,year,1.6089486574920104e-05,tree_feature_importance,
8520,2021-03-27 09:00:00,Neural Network,9,Total Load FC [MWh],0.15436675126532526,permutation_importance_train,0.007020604933277752
8521,2021-03-27 09:00:00,Neural Network,9,Wind Offshore Production FC [MWh],0.03658828943762495,permutation_importance_train,0.0026232242024268365
8522,2021-03-27 09:00:00,Neural Network,9,Wind Onshore Production FC [MWh],0.07030400209877463,permutation_importance_train,0.006009368588302824
8523,2021-03-27 09:00:00,Neural Network,9,Photovoltaik Production FC [MWh],0.06731037621916072,permutation_importance_train,0.00527675048237062
8524,2021-03-27 09:00:00,Neural Network,9,Other Production FC [MWh],0.12760647802728983,permutation_importance_train,0.01014770537912322
8525,2021-03-27 09:00:00,Neural Network,9,Day Ahead Price [EUR/MWh],0.546951255818674,permutation_importance_train,0.015615620636782936
8526,2021-03-27 09:00:00,Neural Network,9,German_holiday,0.009878152347266678,permutation_importance_train,0.0016435594736005632
8527,2021-03-27 09:00:00,Neural Network,9,Luxembourg_holiday,0.015213865198816281,permutation_importance_train,0.0039138428194439
8528,2021-03-27 09:00:00,Neural Network,9,weekday,0.03679158537353149,permutation_importance_train,0.002655834326124336
8529,2021-03-27 09:00:00,Neural Network,9,hour,0.0,permutation_importance_train,0.0
8530,2021-03-27 09:00:00,Neural Network,9,month,0.11549027393036218,permutation_importance_train,0.005946273772733409
8531,2021-03-27 09:00:00,Neural Network,9,year,0.07720421604400327,permutation_importance_train,0.007138913413347038
8532,2021-03-27 09:00:00,Naive,9,Total Load FC [MWh],,not_applicable,
8533,2021-03-27 09:00:00,Naive,9,Wind Offshore Production FC [MWh],,not_applicable,
8534,2021-03-27 09:00:00,Naive,9,Wind Onshore Production FC [MWh],,not_applicable,
8535,2021-03-27 09:00:00,Naive,9,Photovoltaik Production FC [MWh],,not_applicable,
8536,2021-03-27 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
8537,2021-03-27 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
8538,2021-03-27 09:00:00,Naive,9,German_holiday,,not_applicable,
8539,2021-03-27 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
8540,2021-03-27 09:00:00,Naive,9,weekday,,not_applicable,
8541,2021-03-27 09:00:00,Naive,9,hour,,not_applicable,
8542,2021-03-27 09:00:00,Naive,9,month,,not_applicable,
8543,2021-03-27 09:00:00,Naive,9,year,,not_applicable,
8544,2021-03-28 09:00:00,Decision Tree,9,Total Load FC [MWh],7.554952767237643e-05,tree_feature_importance,
8545,2021-03-28 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],7.083919297704403e-05,tree_feature_importance,
8546,2021-03-28 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],2.4358444100170297e-05,tree_feature_importance,
8547,2021-03-28 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],3.3014853124799306e-05,tree_feature_importance,
8548,2021-03-28 09:00:00,Decision Tree,9,Other Production FC [MWh],7.914345215706107e-05,tree_feature_importance,
8549,2021-03-28 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9995939398771944,tree_feature_importance,
8550,2021-03-28 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
8551,2021-03-28 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
8552,2021-03-28 09:00:00,Decision Tree,9,weekday,9.451134740119942e-06,tree_feature_importance,
8553,2021-03-28 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
8554,2021-03-28 09:00:00,Decision Tree,9,month,0.00011370351803396668,tree_feature_importance,
8555,2021-03-28 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
8556,2021-03-28 09:00:00,Random Forest,9,Total Load FC [MWh],0.00016157158091110001,tree_feature_importance,
8557,2021-03-28 09:00:00,Random Forest,9,Wind Offshore Production FC [MWh],0.0001502300862823706,tree_feature_importance,
8558,2021-03-28 09:00:00,Random Forest,9,Wind Onshore Production FC [MWh],0.00011683992499071106,tree_feature_importance,
8559,2021-03-28 09:00:00,Random Forest,9,Photovoltaik Production FC [MWh],0.00018974724315098525,tree_feature_importance,
8560,2021-03-28 09:00:00,Random Forest,9,Other Production FC [MWh],0.0004634051535787384,tree_feature_importance,
8561,2021-03-28 09:00:00,Random Forest,9,Day Ahead Price [EUR/MWh],0.998718333167739,tree_feature_importance,
8562,2021-03-28 09:00:00,Random Forest,9,German_holiday,5.986889676826653e-06,tree_feature_importance,
8563,2021-03-28 09:00:00,Random Forest,9,Luxembourg_holiday,2.164631465609898e-06,tree_feature_importance,
8564,2021-03-28 09:00:00,Random Forest,9,weekday,8.935066018595777e-05,tree_feature_importance,
8565,2021-03-28 09:00:00,Random Forest,9,hour,0.0,tree_feature_importance,
8566,2021-03-28 09:00:00,Random Forest,9,month,8.294140565561867e-05,tree_feature_importance,
8567,2021-03-28 09:00:00,Random Forest,9,year,1.9429256363142052e-05,tree_feature_importance,
8568,2021-03-28 09:00:00,Neural Network,9,Total Load FC [MWh],0.10288430839943663,permutation_importance_train,0.0067115979603270415
8569,2021-03-28 09:00:00,Neural Network,9,Wind Offshore Production FC [MWh],0.03733231586435236,permutation_importance_train,0.004425707818775933
8570,2021-03-28 09:00:00,Neural Network,9,Wind Onshore Production FC [MWh],0.06173314475700218,permutation_importance_train,0.0048351536622600125
8571,2021-03-28 09:00:00,Neural Network,9,Photovoltaik Production FC [MWh],0.06238318437123973,permutation_importance_train,0.0050476811651412965
8572,2021-03-28 09:00:00,Neural Network,9,Other Production FC [MWh],0.10171701368509005,permutation_importance_train,0.0036340540873624574
8573,2021-03-28 09:00:00,Neural Network,9,Day Ahead Price [EUR/MWh],0.701544404207338,permutation_importance_train,0.020034645811700447
8574,2021-03-28 09:00:00,Neural Network,9,German_holiday,0.009681784999282999,permutation_importance_train,0.0021617641740011868
8575,2021-03-28 09:00:00,Neural Network,9,Luxembourg_holiday,0.015297861743963368,permutation_importance_train,0.0033845947619127992
8576,2021-03-28 09:00:00,Neural Network,9,weekday,0.036535440727982114,permutation_importance_train,0.0022887916250814416
8577,2021-03-28 09:00:00,Neural Network,9,hour,0.0,permutation_importance_train,0.0
8578,2021-03-28 09:00:00,Neural Network,9,month,0.10487870900621683,permutation_importance_train,0.003970559078661253
8579,2021-03-28 09:00:00,Neural Network,9,year,0.08731588918171494,permutation_importance_train,0.004113187217956938
8580,2021-03-28 09:00:00,Naive,9,Total Load FC [MWh],,not_applicable,
8581,2021-03-28 09:00:00,Naive,9,Wind Offshore Production FC [MWh],,not_applicable,
8582,2021-03-28 09:00:00,Naive,9,Wind Onshore Production FC [MWh],,not_applicable,
8583,2021-03-28 09:00:00,Naive,9,Photovoltaik Production FC [MWh],,not_applicable,
8584,2021-03-28 09:00:00,Naive,9,Other Production FC [MWh],,not_applicable,
8585,2021-03-28 09:00:00,Naive,9,Day Ahead Price [EUR/MWh],,not_applicable,
8586,2021-03-28 09:00:00,Naive,9,German_holiday,,not_applicable,
8587,2021-03-28 09:00:00,Naive,9,Luxembourg_holiday,,not_applicable,
8588,2021-03-28 09:00:00,Naive,9,weekday,,not_applicable,
8589,2021-03-28 09:00:00,Naive,9,hour,,not_applicable,
8590,2021-03-28 09:00:00,Naive,9,month,,not_applicable,
8591,2021-03-28 09:00:00,Naive,9,year,,not_applicable,
8592,2021-03-29 09:00:00,Decision Tree,9,Total Load FC [MWh],7.59271891769198e-05,tree_feature_importance,
8593,2021-03-29 09:00:00,Decision Tree,9,Wind Offshore Production FC [MWh],3.779898615012061e-05,tree_feature_importance,
8594,2021-03-29 09:00:00,Decision Tree,9,Wind Onshore Production FC [MWh],2.4480208549664503e-05,tree_feature_importance,
8595,2021-03-29 09:00:00,Decision Tree,9,Photovoltaik Production FC [MWh],3.317988975024323e-05,tree_feature_importance,
8596,2021-03-29 09:00:00,Decision Tree,9,Other Production FC [MWh],0.00011293340121485967,tree_feature_importance,
8597,2021-03-29 09:00:00,Decision Tree,9,Day Ahead Price [EUR/MWh],0.9995919100395284,tree_feature_importance,
8598,2021-03-29 09:00:00,Decision Tree,9,German_holiday,0.0,tree_feature_importance,
8599,2021-03-29 09:00:00,Decision Tree,9,Luxembourg_holiday,0.0,tree_feature_importance,
8600,2021-03-29 09:00:00,Decision Tree,9,weekday,9.498379638614054e-06,tree_feature_importance,
8601,2021-03-29 09:00:00,Decision Tree,9,hour,0.0,tree_feature_importance,
8602,2021-03-29 09:00:00,Decision Tree,9,month,0.00011427190599103986,tree_feature_importance,
8603,2021-03-29 09:00:00,Decision Tree,9,year,0.0,tree_feature_importance,
